utmx,utmy,X,Y,Rate_per_100000,PopulationDensity,PopulationFemale,Beer,NoHealthInsurance,DrinkingPlaces,Cases,Neighbor_Disadvantage
2542055.655,5071656.475,-97.993594,42.970292,151.6,24.62893,84.59,3.250861,10.49,4.52752,9,-0.713315
2592429.179,5249343.175,-96.773511,44.277404,46.6,3720.78087,294.23,16.549014,37.16,69.541716,14,-3.384355
2419232.548,5333629.768,-98.430538,45.434443,55.9,9530.418313,406.45,24.271593,65.98,52.458437,18,-3.98922
2011093.524,5123886.441,-103.942418,44.648637,105,70.571198,96.27,4.373258,29.96,22.562204,9,-0.260413
2626580.546,5093688.429,-96.97941,42.925883,81.4,5254.940214,151.96,23.013321,19.44,33.770017,10,-0.931379
2544237.91,5309813.384,-97.083672,44.900184,47.1,7564.953003,346.92,11.223468,45.41,53.68941,11,-3.035275
2514923.911,5153572.318,-98.003704,43.709547,72.4,2275.443255,202.37,3.989095,24.08,16.223356,12,-2.219794
2238218.002,5244536.276,-100.869993,45.157387,216,3.794256,48.22,0.299046,22.69,2.042095,9,1.329075
2340294.12,5306613.144,-99.452131,45.418801,0,4.140933,51.26,1.255545,5.12,2.790347,0,-0.796949
2559181.075,5360983.897,-96.710551,45.271836,0,32.486541,95.49,20.482868,13.28,33.644154,0,-1.232324
2447621.045,5059149.47,-99.092092,43.10813,0,3.410746,48.56,0.390954,6.6,30.806516,0,-0.552711
2405302.325,5221214.248,-99.006302,44.548602,0,50.07264,99.19,1.369241,8.72,5.850987,0,-1.339831
2310052.691,5171398.931,-100.279314,44.375112,83.8,1474.113313,201.06,7.026645,30.14,73.769717,12,-1.986652
2013329.209,5112551.615,-103.948535,44.547581,43.9,2255.9233,252.67,23.797555,46.62,44.520479,10,-2.661437
2614371.421,5157056.313,-96.879681,43.471416,38.8,8116.08198,550.73,22.0187,58.02,149.880698,19,-7.405276
2359370.419,5123009.737,-99.87572,43.853512,0,2.634029,47.21,0.426724,5.72,17.687827,0,-0.769511
2091907.862,5086074.627,-103.096544,44.157955,129.8,785.325454,227.11,13.211587,42.59,43.560065,31,-3.169682
2628552.702,5171643.716,-96.667407,43.55036,173.1,115757.7314,2070.59,68.656599,355.14,334.376208,273,-15.306323
2044007.933,5056161.968,-103.747268,44.004783,84.9,37643.98752,1085.6,31.077504,257.96,139.143897,81,-5.443103
2375299.19,5066327.778,-99.884437,43.34536,0,99.537394,98.97,0.581003,12.52,10.320541,0,-0.786009
2602795.697,5122528.916,-97.136216,43.223377,72.9,27.09025,100.05,2.357372,11.74,28.754581,5,-1.068195
2594771.519,5076658.843,-97.391921,42.872786,82.5,5222.112176,238.08,11.405404,36.93,39.830536,16,-1.692327
4055559.069,4759104.017,-84.308615,36.002766,132.7,12499.94627,869.29,29.610118,163.7,75.874967,87,-0.110484
3878361.953,4601751.516,-86.480287,35.449412,171.9,2045.39473,451.76,32.428824,93.38,31.612144,70,-0.689396
3694208.887,4630671.445,-88.024489,36.22921,93.5,652.92764,253.34,9.125845,44.98,5.708873,13,1.168613
4002103.011,4670786.24,-85.126779,35.552873,73.7,111.28233,123.61,1.320586,38.48,2.926753,10,1.29901
4100108.354,4744707.357,-83.983258,35.753971,118.3,21198.01143,1334.62,33.235078,232,137.111782,136,-5.768306
4046742.545,4636353.748,-84.875009,35.164886,146.2,23367.9057,982.53,28.81262,238.52,97.114886,134,3.767297
4044098.827,4794041.147,-84.264572,36.286502,64.6,2999.90295,511.96,7.740736,120.07,10.27019,22,9.097427
3896671.171,4670397.185,-86.05356,35.8875,203,169.63703,150.85,4.492668,28.51,6.604642,25,-0.249074
3678851.984,4600746.185,-88.276659,36.054619,140.8,451.26831,356.39,7.665058,65.99,10.685962,33,0.261992
4233563.412,4894309.865,-82.220094,36.333373,95.2,9719.42675,860.43,48.72674,207.96,38.012757,47,2.658202
3782522.043,4668518.548,-87.079933,36.233904,184.8,1733.93224,450.04,17.803887,89.18,53.321413,64,-1.31842
3673111.866,4516613.999,-88.637403,35.447313,88.5,942.55351,155.64,11.120897,40.04,10.469479,13,0.147778
4074357.512,4835507.327,-83.829884,36.475198,57.8,1315.12223,410.06,5.460518,61.26,26.518219,16,3.381072
4175188.722,4789718.754,-83.156936,35.815567,122.9,1211.5701,411.32,5.78324,94.26,16.171355,38,3.987937
3908562.825,4605238.152,-86.200325,35.380329,125.7,5154.19963,560.29,16.521914,97.24,31.458585,59,-1.427921
3599550.063,4549276.709,-89.192214,35.907992,118.3,296.49442,262.53,5.339161,54.62,10.444361,14,0.325585
4011958.928,4723571.186,-84.830929,35.895542,80.6,2968.20701,712.89,22.434156,134.02,66.197529,43,-1.207862
3802068.611,4654646.895,-86.95769,36.071647,619.7,491294.5367,8210.21,288.006569,1901.14,1504.992702,3629,-10.691982
3714941.899,4560353.808,-88.098367,35.646932,130.3,190.28229,204.35,3.127284,41.47,7.950053,13,0.420242
3901823.975,4691464.531,-85.925336,36.022639,196.3,355.80723,199.63,4.214949,39.78,9.68605,34,-0.380178
3763612.629,4659726.308,-87.284317,36.228672,146.2,1672.07578,508.66,16.167697,106.75,37.064812,66,-1.956733
3559483.208,4554139.385,-89.544519,36.062099,129.5,2366.04731,405.6,25.647318,71.23,25.477543,40,0.913962
3588661.749,4458992.51,-89.613343,35.261935,190.5,1156.52745,553.84,24.273101,75.37,42.977895,68,-0.818086
3971262.191,4786034.536,-84.933411,36.472083,69.2,230.11355,201.49,2.803588,31.09,3.02414,11,0.372621
3912327.883,4590185.125,-86.224553,35.25994,63,1476.00787,458.31,20.718251,76.27,50.699888,23,-1.710034
3610727.482,4573720.77,-89.000445,36.057759,194.1,1563.66903,619.5,20.264159,112.33,30.118255,79,1.899246
3845711.952,4559925.112,-86.927456,35.246546,163.3,418.01248,411.42,27.764352,73.11,13.841107,41,-0.296992
4110194.493,4832510.504,-83.533497,36.332726,94,491.65663,248.96,7.621619,53.02,10.705078,19,0.527219
4183396.693,4846786.105,-82.847823,36.181423,90,3451.29943,758.8,19.096186,140.55,64.632637,54,0.761384
3956480.444,4614935.023,-85.742463,35.299468,148.7,164.22035,203.35,2.675605,54.28,9.523101,17,1.772078
4140109.653,4823936.159,-83.31303,36.1715,127.2,11778.1315,607.96,19.177214,139.19,35.147175,69,3.128948
4015497.528,4607407.334,-85.257638,35.058871,330.5,131651.7263,4146.87,131.985069,772.97,575.527309,1033,-5.205649
4136363.496,4870291.393,-83.149137,36.50528,88.8,59.26092,98.9,1.014138,21.35,1.956869,5,0.791707
3654227.396,4491340.867,-88.899888,35.314512,221.6,316.26666,279.43,4.661014,62.46,6.959689,48,2.727987
3722571.818,4484452.395,-88.30549,35.062539,136.3,783.18279,310.1,22.514114,69.57,8.264698,30,0.763494
4159767.93,4859846.494,-82.993518,36.352645,71,3670.06863,661.02,7.750153,115.29,18.4218,35,2.04742
3614764.505,4517741.955,-89.166021,35.627259,661.4,655.06478,318.35,4.217171,67.16,9.283536,96,2.49348
3697311.4,4560789.925,-88.256597,35.703129,93.3,489.81601,305.32,4.417881,56.88,14.266728,22,1.173057
3663184.081,4626965.631,-88.321783,36.296341,119.2,2811.26416,463.16,16.270368,86.72,20.948392,33,1.455665
3751973.412,4609285.786,-87.581279,35.894934,167.6,295.71465,272.68,4.741389,51.89,13.854049,36,1.848512
3732054.836,4608319.329,-87.764936,35.948791,107.5,292.2574,255.22,19.764432,34.99,30.109842,17,-0.427709
3908615.835,4730433.117,-85.71067,36.280513,115.8,154.54854,150.19,4.768458,34.76,4.229549,12,0.907805
4130967.046,4796271.085,-83.506689,36.01041,105.7,2069.90634,458.58,19.411297,89.57,33.633359,50,-1.161087
4267495.292,4936245.304,-81.752362,36.499124,146.6,335.22779,226.66,6.165047,48.78,5.083424,23,0.37032
4099837.95,4779683.034,-83.842299,35.999449,240.2,195838.7315,5702.61,302.071755,922.27,701.347948,961,-18.662886
3552724.105,4598701.847,-89.445281,36.416814,317.9,93.50806,84.84,1.834618,22.65,1.84623,20,1.467054
3553327.756,4508137.359,-89.765853,35.733704,305,1505.93788,444.28,8.361648,85.42,10.094781,66,4.344445
3787123.206,4544960.524,-87.505372,35.315697,112.8,1189.50121,557.41,8.734944,127.93,15.577964,41,1.738473
3767687.887,4571621.797,-87.58081,35.570377,67.3,111.51479,103.15,4.127126,22.36,5.590163,7,0.165113
3865373.389,4558527.629,-86.758386,35.176025,130.6,790.07365,457.49,23.612513,74.44,22.210576,38,-1.161014
4082362.2,4727832.016,-84.20431,35.694382,132.9,3976.59722,506.79,17.405052,102,30.810088,62,-2.638976
4048742.874,4665841.122,-84.741914,35.367257,104.6,2790.95667,515.39,15.396889,105.48,16.903721,48,1.666074
3682809.575,4503273.131,-88.597397,35.319486,100.6,313.57908,359.98,14.151406,79.79,9.91945,22,1.025258
3880699.028,4751572.696,-85.873804,36.522576,64.3,322.33123,203.91,5.48356,44.5,8.754523,13,-0.027266
3647730.615,4535151.016,-88.80164,35.660334,312.3,28471.83506,1401.41,65.117657,274.91,116.577289,257,3.692794
3961358.401,4590695.383,-85.792783,35.110216,93.5,466.76359,309.38,8.078679,46.69,23.714028,23,-0.151113
3847148.085,4589909.615,-86.802018,35.460334,135.3,3586.31973,303.9,19.255411,46.43,15.371677,39,0.223139
3829079.895,4588355.1,-86.968683,35.504793,211.2,8333.57714,882.37,33.056452,145.17,79.988734,170,-2.922871
4035465.286,4681108.608,-84.796333,35.518308,141.4,186.07067,150.79,4.679422,32.16,7.09569,15,0.26866
4098237.831,4679844.83,-84.260478,35.305193,105.5,809.92597,356.77,6.770993,64.23,8.904165,42,1.315634
3733192.455,4694525.129,-87.42554,36.578367,215.4,55966.54774,1905.48,74.730564,352.85,218.845152,361,-1.282414
3902892.362,4585455.411,-86.325594,35.25517,0,97.50018,99.97,3.990891,19.67,5.355422,0,-0.686055
4027691.35,4762396.752,-84.536913,36.11825,86.1,262.93052,237.67,4.161943,49.19,9.576494,16,0.95071
3568672.352,4591598.264,-89.323321,36.316287,117.1,1596.85288,514.81,15.548055,90.8,20.540495,30,-0.447384
3951745.672,4765320.685,-85.189443,36.389195,105.3,425.81833,357.94,10.795717,55.05,9.558488,20,-0.015564
3741096.667,4561316.621,-87.858462,35.575184,88.6,38.28813,101.45,1.236388,33.76,3.340471,6,1.148208
4076061.689,4649289.793,-84.571757,35.161995,103.1,158.63817,202.6,8.892195,52.13,8.461426,15,-0.060011
3932138.852,4724242.278,-85.527569,36.160061,160.2,12476.04295,764.97,54.595822,129.95,51.363558,109,0.215388
4021241.901,4691609.693,-84.877971,35.638838,153.7,1175.53897,302.77,3.894653,53.27,12.671678,43,1.539122
4031122.222,4721132.847,-84.674173,35.815591,96.5,2563.69593,505.19,22.571301,81.72,41.186217,45,-1.289928
3789693.273,4705002.765,-86.873472,36.477206,197.7,7269.20009,712.43,17.994914,129.28,55.758967,118,-1.725593
3869458.451,4653050.838,-86.362261,35.848498,228.2,84925.69507,2436.71,118.289795,428.97,250.178007,625,-11.954064
4012047.041,4798837.062,-84.523749,36.427228,27.1,230.04019,199.27,1.111302,45.47,3.826995,5,2.806788
3975114.783,4642287.613,-85.47369,35.436174,123.8,271.93552,151.25,3.377326,41.52,10.483038,16,-0.34079
4154501.292,4779844.57,-83.373822,35.816989,146,6285.00373,851.46,27.093041,290.29,101.913454,123,-1.399868
3565555.198,4443712.494,-89.878753,35.212737,834.7,665373.7314,11333.48,413.150304,2719.02,1155.218231,6400,102.820603
3880125.725,4711934.403,-86.03693,36.239387,136,652.07998,250.07,6.719159,40.65,12.746275,23,-0.409809
4224094.796,4926010.998,-82.162499,36.582688,133.3,37491.70999,2013.48,72.541403,330.57,136.344547,183,1.002183
3834432.566,4707245.385,-86.462915,36.351538,145.8,35907.8537,2147.32,103.889746,352.04,228.053046,233,-15.878272
3574797.945,4493244.484,-89.620429,35.559556,163.7,4147.74873,651.97,27.068285,130.79,40.974826,84,0.773672
3861012.482,4724613.297,-86.156817,36.39205,174.2,373.46041,88.34,3.876922,24.11,3.581095,17,0.103715
4226912.452,4863514.966,-82.408368,36.146148,89.5,2346.88159,197.41,17.966414,39.95,4.363273,14,0.137638
4094689.158,4814528.044,-83.742155,36.260001,59.1,429.59323,200.68,5.259408,46.1,9.821147,10,1.646383
3966443.877,4671252.499,-85.436167,35.670818,138.9,48.22458,99.41,3.711844,29.27,2.000699,7,0.280561
3928816.8,4645414.291,-85.867267,35.605758,107.3,2298.87323,450.96,4.592913,108.39,11.414634,37,0.862777
4219747.725,4884313.488,-82.379744,36.313257,218,25496.2605,1123.55,104.716849,206.75,76.357612,245,-2.13256
3767879.501,4535246.994,-87.713622,35.302462,88.2,96.27012,184.54,2.057456,47.26,4.058998,13,1.214511
3610254.724,4611582.805,-88.865386,36.34178,87.1,4388.2417,511.95,13.22111,94.81,32.005914,25,1.744647
3963646.872,4701274.717,-85.342037,35.894102,112.3,788.69999,307.7,14.567447,70.55,9.111604,26,0.244303
3821126.669,4643222.738,-86.830891,35.92893,87.1,40771.28471,1888.35,83.733644,168.38,454.194694,170,-27.563325
3853844.329,4696199.039,-86.332932,36.209853,172.6,17956.33661,1070.14,52.996275,145.86,127.64503,208,-7.755259
3145307.269,3867950.031,-95.516631,31.78841,644.9,3715.4122,438.13,18.248681,136.32,17.887597,322,-0.419838
2441649.088,3767070.383,-102.55383,32.328351,82.9,6237.731877,194.9,3.642635,82.55,14.431642,12,-0.214372
3241573.451,3834771.82,-94.706195,31.31128,242.5,10860.0435,871.78,12.562785,321.38,47.317734,172,3.697039
3106899.789,3408889.826,-96.944173,28.168779,162.3,4308.48181,255.01,15.955111,88.76,29.047336,33,-0.423589
2946002.075,3459781.333,-98.32296,28.880915,170.2,1180.448996,401.31,24.897095,149.45,47.943017,70,3.028235
3151323.615,3604759.103,-96.102963,29.664107,235.7,322.75072,302.85,13.05164,79.17,43.70238,59,-0.860833
2846042.128,3534952.074,-99.104885,29.680636,112.1,455.274983,242.17,10.275312,83.42,29.088145,23,-1.7493
3028409.605,3612325.374,-97.225213,29.970083,255.4,2313.39933,494.52,24.036293,162.09,58.924194,186,0.558897
3017177.076,3419915.544,-97.745555,28.424754,620,4363.679464,301.01,14.33767,136.73,49.388591,172,1.671685
2944914.742,3733695.935,-97.733306,31.123085,288.7,137252.5093,3044.75,86.072669,832.76,263.761314,835,3.706485
2910435.096,3523901.851,-98.521715,29.472125,399.4,1606071.994,18244.97,652.810869,5690.2,2550.889809,6537,50.380749
2899809.606,3627071.101,-98.400433,30.338653,75.9,39.20178,96.27,9.013518,32.89,14.342011,8,-0.64847
2940378.873,3814666.056,-97.586008,31.792249,145,2220.86584,356.4,19.022612,121.02,26.342772,23,-1.954215
3233794.1,4099782.254,-94.055942,33.427052,333.5,15995.88182,908.36,30.122545,264.97,56.594213,259,2.668168
3242365.557,3546696.703,-95.403851,29.014032,281.4,68411.70746,2456.97,88.241475,821.6,382.804846,858,-8.897949
3100558.347,3709040.727,-96.328218,30.60753,217.5,131029.1748,1994.75,106.053739,505.62,705.675634,423,-1.19209
3006656.779,3270668.772,-98.142011,27.22351,249.9,1003.763429,87.68,6.524817,43.49,4.447961,14,1.585637
2796344.178,3802008.221,-98.998612,31.975559,124,8479.978624,609.35,64.581866,176.05,42.526003,40,-1.641783
3080063.846,3673816.716,-96.602404,30.365211,147.9,531.87435,253.16,15.718104,70.33,33.113401,23,-0.963136
2897459.606,3695802.051,-98.270208,30.906582,126.3,1449.85772,406.14,25.605324,117.5,28.783035,52,-3.502667
2975471.667,3582335.629,-97.786619,29.828434,246.7,2661.62197,394.76,13.440558,167.32,36.172406,90,-0.231809
3127115.273,3472019.454,-96.623603,28.641415,125,5249.0158,242.88,20.87938,95.07,23.863779,22,-0.286708
2737194.377,3839865.256,-99.486545,32.402603,50.7,688.781128,150.64,6.423716,54.26,13.514743,6,-0.716129
3108006.376,3134665.776,-97.481611,25.938477,285.4,263680.7598,4276.47,150.167102,2390.6,354.246593,949,68.030015
3166319.906,4019216.595,-94.917649,32.947881,217,744.24936,154.26,8.763587,49.64,3.328076,23,0.193449
2495019.156,4143711.291,-101.197247,35.399863,0,12.784824,102.59,4.083594,20.79,29.761858,0,-1.363321
3202205.104,4060217.118,-94.465623,33.189548,189.5,937.991618,365.48,6.066273,93.87,19.048973,48,0.05541
3307551.138,3644374.346,-94.579741,29.656541,105.4,564.12714,246.96,21.545747,64.59,30.850056,37,0.23174
3160217.048,3894351.364,-95.308676,31.966515,278.7,3373.9429,590.83,9.041637,234.42,26.486794,120,2.828286
2613964.764,4053098.364,-100.208283,34.411133,127.4,483.431879,67.51,1.189908,32.48,3.687838,8,-0.349534
2822684.123,4033922.816,-98.185281,33.826674,110.4,215.875926,148.84,11.286834,37.06,21.651986,10,-0.827384
2759806.151,3753285.805,-99.461187,31.64346,100.5,205.201653,146.15,17.346144,65.29,5.300132,7,-1.323925
2983458.06,3980684.632,-96.761102,33.049059,229.5,628524.8802,7727.6,250.872835,1623.11,1170.698677,1951,-81.070213
3104136.33,3610135.391,-96.526354,29.802337,279.8,136.453199,250.75,8.331323,74.99,44.308979,50,-0.833899
2946750.453,3557919.442,-98.108726,29.683386,160,25030.50911,1214.78,98.593724,287.87,263.278734,211,-12.032504
2831379.376,3826929.241,-98.602812,32.111799,104.5,724.025393,197.73,6.144784,59.34,19.808959,12,-0.591468
2929963.665,4040841.476,-97.121203,33.652898,85.2,2888.58919,403.62,24.120564,120.68,41.159643,29,-1.146429
2925278.018,3729672.435,-97.928927,31.129207,404.2,19470.10998,840,27.020966,156.41,62.712659,257,-2.244309
2543696.354,3944292.816,-101.162729,33.638224,257.5,20.4743,150.45,4.208672,65.62,6.375627,12,1.1901
2343093.481,4213873.205,-102.602591,36.278685,90.4,1074.050996,96.15,2.858481,50.62,13.856757,5,-0.629295
2986321.646,3969370.834,-96.76279,32.951332,867.6,3085155.459,26619.91,765.352426,10774.68,3180.625914,18567,62.100294
2490446.845,3828922.944,-101.942314,32.766068,123,2040.325183,185.04,3.311554,67.9,7.330005,13,1.87262
2397115.445,4054991.781,-102.4014,34.837877,125,7765.518126,201.17,4.191447,80.54,5.788253,18,0.015122
3078189.16,4049062.51,-95.672692,33.388412,158.1,253.19159,105.62,3.671096,23.36,5.78094,7,-0.529192
2942128.97,3993890.437,-97.125046,33.245604,199.5,562605.5391,6952.6,275.69765,1605.09,1183.040622,1471,-60.28264
3053557.414,3527086.688,-97.180784,29.228944,47.6,117.01707,243.82,6.297137,69.32,23.727401,8,0.007715
2787008.121,3376619.127,-99.976021,28.473251,74.7,21.45332,103.49,1.36876,41.63,3.598549,6,1.961041
2969088.762,3343377.768,-98.344701,27.885065,155,25.70417,148.47,13.716004,64.47,9.998847,14,2.180418
2791830.634,3824552.613,-98.990667,32.170095,83.7,92.01284,199.7,6.002233,72.46,12.197685,13,-0.233992
2471502.03,3714765.274,-102.361001,31.836373,211.4,78880.58717,1377.85,66.968228,574.64,178.179931,272,8.005086
2996842.075,3903743.685,-96.82908,32.397732,230.8,19052.53464,1567.47,42.374223,469.3,169.865325,347,-7.691881
2096637.781,3628223.326,-106.263489,31.667661,342.5,648325.9618,7975.46,165.449994,3361.37,570.285986,2314,75.887972
2860562.369,3871155.195,-98.216811,32.41597,58,3489.716904,406.67,8.888267,139.43,49.074029,21,-3.27632
3031133.664,3778631.575,-96.811969,31.313093,307.8,1859.56396,319.28,9.226972,104.78,17.311555,45,2.106665
3027090.21,4079993.269,-96.078468,33.752852,227.8,1479.08493,429.9,20.878366,148.54,21.970642,69,-1.410946
3055591.579,3609065.468,-96.979333,29.890148,137.8,528.81013,351.78,32.111697,70.68,51.861202,30,-2.808987
3216289.571,3612681.114,-95.487874,29.595078,255,246003.3409,3813.06,138.342548,969.05,448.990204,1674,-14.739876
3128147.654,4041454.447,-95.217899,33.2131,77.5,464.842,153.14,1.898357,42.67,5.383744,7,-0.402763
3079936.359,3826378.338,-96.235409,31.596066,548.2,1526.014139,348.65,6.421094,104.03,14.810178,91,-0.092096
2849887.337,3447118.652,-99.247625,28.948834,868.5,59.99726,120.33,5.338493,64.75,5.304949,146,1.880641
2438969.872,3829248.477,-102.455571,32.858193,50.5,2770.421758,146.89,1.67038,89.64,13.975417,8,0.635284
3262697.398,3608826.825,-95.073238,29.468223,376.5,192328.6446,3363.55,127.202123,1047.09,634.583405,1066,3.270193
2843668.8,3621085.474,-98.945586,30.394996,69,334.73214,255.22,16.545783,94.83,37.667553,16,-2.171005
3040242.345,3447879.186,-97.474163,28.610052,92.3,22.82447,102.16,4.82965,19.37,10.206324,6,-0.21386
3021653.089,3571338.051,-97.379666,29.650052,141.7,4271.355596,294.31,13.776848,113.23,48.630703,24,-0.033458
2513513.064,4165387.973,-100.956403,35.545002,117.4,11200.18212,337.03,8.083109,151.75,22.263292,21,1.028659
2982427.49,4067556.969,-96.542692,33.753241,172.5,21686.13652,1336.02,62.758777,471.52,93.814679,195,-1.6826
3201660.096,3970376.596,-94.718477,32.478306,492.1,35228.3,1228.22,76.309123,472.22,73.253828,497,2.533529
3127383.93,3718421.554,-96.056033,30.627422,385,229.84438,246.86,10.408289,75.37,23.362942,94,-0.044968
2946737.648,3555166.762,-98.114775,29.660883,121.8,47876.67287,1459.24,66.383157,354.08,215.047803,168,-9.453096
2474392.419,3995284.037,-101.74685,34.193986,130.7,7425.6741,437.26,9.477974,182.88,12.70046,35,1.902305
2890709.783,3792175.1,-98.113677,31.708893,111.7,357.736751,150.22,3.338949,49.06,11.108185,8,-1.009562
3309249.525,3708025.655,-94.407309,30.157423,119.5,2495.75823,578.94,21.989825,168.96,54.035256,57,-1.038816
3229231.07,3631266.082,-95.325386,29.716876,698,4319274.037,39227.89,1307.592102,16362.85,4962.109289,26547,146.909829
3224947.291,3971302.732,-94.498091,32.432022,171.5,3759.91476,719.09,100.074694,218.91,44.814821,94,0.402008
2704514.847,3918845.994,-99.624949,33.11954,360.9,13.626762,97.63,2.37206,42.05,2.596608,18,1.282096
2967847.158,3608449.813,-97.80053,30.056213,188.5,32418.75922,1257.03,42.235209,344.75,238.797217,363,-8.117917
3118995.786,3923146.413,-95.620935,32.288233,181.8,5271.07276,868.72,54.332591,301.57,69.497622,128,-0.116746
3046104.149,3154336.409,-98.004198,26.203908,226.5,268433.8277,5698.29,138.185765,3361.8,411.961078,1507,92.262181
2966379.371,3834561.618,-97.290295,31.90069,127.6,5294.61104,548.18,16.712363,182.87,43.095819,39,0.923108
2427740.001,3913375.457,-102.394495,33.587971,106.2,2828.713559,346.21,13.073042,126.46,30.446069,20,0.920765
2904823.711,3884291.923,-97.758647,32.432773,119.6,4003.37278,508.56,23.653927,144.26,36.581974,63,-4.41603
3093151.035,4024600.634,-95.596338,33.15849,156.2,4977.83351,458.61,8.825951,164.07,33.117697,48,-1.220584
3164060.087,3836116.994,-95.422773,31.492794,706.1,2120.905357,334.6,4.37206,105.19,8.438949,139,-0.151393
2566794.003,3794484.73,-101.257397,32.341637,554.1,10986.28429,459.63,25.720408,177.95,57.652748,171,2.448506
3046480.142,4008462.451,-96.084618,33.134139,162.3,11737.52184,972.12,33.442182,319.72,65.716734,133,-1.446801
2479343.592,4178018.319,-101.27621,35.717566,104.9,4672.991588,343.21,14.49901,150.82,33.740307,18,1.946739
2840790.892,3975057.124,-98.155588,33.307038,171.7,565.600971,128.69,7.837922,52.9,6.923592,13,-0.548992
3119335.88,3498812.799,-96.63629,28.873006,66.3,62.27191,151.65,6.86577,46.25,15.839515,8,-0.449173
3332778.051,3784502.982,-93.998256,30.710058,144.9,2019.66383,413.4,23.082177,136.65,20.974698,43,1.238838
3356436.007,3697087.094,-94.005909,29.968157,605.8,145176.4248,3214.07,141.402368,1319.71,299.844332,1253,8.403769
2948783.169,3272096.303,-98.670749,27.334931,123.3,117.493993,102.03,0.886414,42.81,2.637702,5,1.748896
3001128.875,3332389.896,-98.071338,27.738439,92.1,7367.70486,354.26,12.896986,134.65,33.892106,30,2.659632
2945382.829,3895542.88,-97.341605,32.440023,203.9,32452.13024,1400.77,41.212821,464.88,140.185607,293,-5.083575
2694260.926,3890718.426,-99.790652,32.906498,195.5,227.769573,281.78,11.065287,76.1,17.581076,34,-1.072817
2983424.493,3464255.646,-97.965616,28.848976,662.3,90.668355,173.37,13.543386,57.35,15.981413,86,-0.34192
3039346.487,3955422.599,-96.291853,32.723083,274.8,6940.65964,903.94,62.974233,272.87,97.015044,300,-0.523368
2878231.678,3582471.421,-98.700795,30.012923,124.8,3365.35046,304.24,13.020729,60.21,70.91385,50,-3.25263
2793018.727,3583355.308,-99.50719,30.176469,145.6,6263.48657,514.84,16.956781,165.58,75.797476,66,-2.971092
3045025.151,3304433.436,-97.724429,27.432106,119.1,6253.714145,250.98,8.783319,78.25,19.276612,30,2.620094
3082704.999,4083343.798,-95.535692,33.652474,157.8,7434.97435,626.66,12.745535,209.24,27.469972,65,2.023805
2435117.532,3948528.076,-102.245579,33.871479,173.9,78.648604,249.83,6.167815,111.72,9.845748,18,0.346982
2897296.442,3720014.767,-98.217025,31.105225,93.3,1201.076337,251.19,21.002733,69.45,15.032766,17,-1.064571
3089155.435,3554827.626,-96.790141,29.384846,130.4,1069.37174,308.8,5.763613,61.5,34.059982,22,-1.55538
3030644.784,3669352.312,-97.074328,30.4286,156.9,276.95269,202.03,14.540083,63.08,19.943256,23,-1.162261
3097715.833,3781088.802,-96.18045,31.193772,177.7,48.99412,149.77,2.746215,49.17,6.373067,26,-0.093415
3253319.618,3704720.96,-94.926731,30.25176,330.8,1733.13948,696.04,23.419617,256.15,59.464922,235,1.04355
3049615.903,3829853.851,-96.512525,31.688431,193.2,3634.318005,390.3,6.397929,158.78,16.682397,38,2.095239
2562863.996,4260773.139,-100.214661,36.240357,0,9.554663,100.39,2.458892,40.36,3.701715,0,0.166063
2981769.487,3401062.465,-98.111533,28.335074,105.1,804.952364,188.36,8.008938,68.1,17.143693,11,-0.446048
2855591.977,3676350.252,-98.711878,30.827368,143.7,1339.678974,299.48,19.213055,91.17,27.930203,28,-1.903184
2473209.333,3915918.048,-101.9314,33.528739,210.5,223148.2743,3385.14,192.058504,890.43,475.312087,543,-1.574493
2778708.986,3713918.133,-99.365468,31.282411,147.7,458.627927,136.08,3.453248,52.29,4.321888,10,-0.156553
2989643.201,3798056.471,-97.1574,31.556201,230,87087.76279,2483.7,81.263502,760.21,335.573051,487,7.677127
3114555.083,3753842.254,-96.089685,30.939105,459.6,417.98189,175.85,3.257946,55.96,9.588552,56,-0.961871
3242569.142,4023087.794,-94.1906,32.800655,326.1,288.39812,206.53,15.335185,46.02,12.79773,28,1.235863
3202205.267,3503745.283,-95.867285,28.750421,245.2,5604.57846,497.68,40.041091,167.88,41.681295,73,0.504475
2728834.954,3393769.24,-100.491935,28.713228,205.9,18805.19661,352.38,8.966145,216.05,15.37887,93,6.819463
2872194.995,3475961.525,-98.97992,29.147181,129,576.349907,386.28,25.770384,107.04,53.21049,56,-1.772035
2497590.24,3738338.983,-102.056294,31.990978,148.3,88384.57539,1280.55,51.840767,449.73,176.98708,205,-6.221315
3049810.388,3712475.074,-96.794241,30.739326,188.5,1001.022111,354.11,19.084378,92.02,24.488402,39,0.717865
2852818.6,3744343.541,-98.586407,31.391435,0,16.775392,102.04,4.035945,33.65,3.881117,0,-0.641434
2599615.882,3794795.569,-100.93332,32.285174,145.4,48.329281,85.85,5.850161,32.29,5.846965,10,-0.414141
2860673.934,4043002.776,-97.790273,33.820196,83.8,1650.519796,303.73,14.89428,110.85,17.214678,14,-1.177835
3203260.239,3676837.431,-95.454486,30.135349,185.5,83975.77671,2981.14,140.728065,898.05,442.442943,919,-15.613635
2411392.468,4181300.925,-101.968589,35.875774,124.5,6136.991347,190.49,7.001889,75.37,7.097314,20,0.4187
