UTM_Easting,UTM_Northing,X,Y,Five_ave_crime,PopulationDensity,PopulationFemale,Population65,NoHealthInsurance,X.Black,Neighbor_Disadvantage,X.Immigrants,Beer,MentalHealthPati,NatureParks,Casinos,DrinkingPlaces,ReligiousPlaces
1732651.856,5288594.76,-106.890975,46.602957,425.4699724,2.523072,47.51,32.84,5.24,0,-0.388742886,0.9560229,3.262041,0.486345,8.661179,22.122753,24.521874,13.695126
1138511.224,5292233.108,-114.524175,47.469209,1730.509327,14.464353,144.96,90.81,35.21,0.8,-0.623113802,5.7746185,0.787022,4.753222,22.056755,21.685124,9.335039,26.764239
1840592.242,5571564.383,-104.690086,48.822506,1385.708586,2.902827,51.33,24.44,7.14,0,-0.464128215,2.2805508,3.530377,0.212514,6.900746,12.313907,36.657944,21.529524
1310000.053,5148852.306,-112.534799,46.011592,40868.24155,18393.45508,397.77,152.66,43.15,4.1,-0.783842107,19.2681971,13.867888,10.71832,236.107853,195.610539,126.80443,58.664914
1565619.909,5142121.114,-109.330694,45.607362,2258.434183,21.189861,150.42,71.91,20.19,0.28,-1.930987243,2.9440935,2.765779,4.039693,34.014485,127.543209,8.529742,31.104959
1278253.527,5353566.929,-112.588987,47.861075,898.1820408,6.888895,51.76,19.13,8.89,0.25,-0.405740175,1.9338422,0.65037,0.132483,12.577004,57.307797,17.207153,22.123161
1319709.858,5432060.677,-111.894166,48.502961,3917.370642,5.173985,96.93,36.11,18.28,0,-1.094888029,7.9541825,2.898228,0.907018,27.97186,63.196136,9.758285,27.86227
1693945.457,5484550.454,-106.851889,48.367995,375.4475242,3.71948,49.29,20.52,10.43,0.13,-0.23545921,2.5616083,0.64009,0.174778,23.493161,31.968539,8.856429,10.217442
1609057.01,5192804.614,-108.675325,45.982192,16631.98906,77361.66109,1625.39,521.97,240.5,25.35,-12.79869766,71.7938108,29.960956,134.882141,1433.309827,1430.311497,252.44903,563.190192
2590945.341,4795373.995,-98.389292,40.588716,1854.419309,10576.77141,444.27,157.45,76.91,5.3,-2.940447699,62.8382597,5.030223,33.275007,267.15916,25.532112,109.24843,147.540965
2566369.749,4964384.02,-98.097562,42.032141,1375.71824,190.338523,149.22,68.89,17.63,2.56,-1.352386688,5.8551911,7.256416,1.510447,20.641127,10.048815,20.536344,48.356581
2580082.416,4928876.877,-98.068073,41.707423,293.009007,156.487183,102.07,46.26,11.56,0.49,-1.421460927,1.8754261,1.590149,0.815417,14.972282,5.480166,27.752507,27.439824
2173695.799,4856795.695,-102.812363,42.046125,370.6689867,206.062645,148.66,51.77,21.77,3.26,-1.001526817,10.8091255,12.919948,0.816965,60.877248,4.834545,5.205068,51.920783
2528659.835,4791401.557,-99.073318,40.706364,2283.012873,17179.57471,546.94,154.99,100.48,11.13,-4.819475671,55.4875825,16.200084,18.234374,249.603098,8.107416,138.146518,155.432451
2713766.777,4982283.882,-96.434258,41.792179,1349.535526,40.4653,153.77,72.55,29.81,1.4,-1.203638698,5.0375823,6.674043,2.998737,43.058549,6.696182,31.145407,51.585808
2676799.929,4903022.063,-97.10999,41.249456,885.4680903,122.878598,149.68,60.88,15.6,0.38,-2.091899938,6.7270841,12.184153,3.041885,47.319888,2.474786,37.474538,33.252659
2787080.893,4908907.644,-95.913811,41.005389,3569.113852,565.40394,296.27,104.62,37.53,2.04,-3.802171381,7.8007663,8.865152,6.759988,203.972631,12.059272,87.469114,123.774909
2610136.761,5062676.347,-97.272932,42.718589,430.469978,22.9912,98.13,42.53,10.92,0.3,-1.468698132,1.0418121,9.491143,0.289028,15.229796,2.990548,10.876217,25.939235
2304279.78,4939365.078,-101.093394,42.456002,463.2895536,6.969804,97.86,43.85,11.59,0.02,-1.209500092,2.5545887,0.542917,1.504524,22.557002,4.767612,34.372584,27.426991
2182552.085,4751277.33,-103.001342,41.135457,660.0108348,970.392289,151.04,55.36,18.06,2.12,-1.557722917,5.0130938,4.335969,0.556705,83.283119,3.716723,26.230219,84.427841
2623170.173,4788309.068,-98.066663,40.451886,285.1259,22.517608,97.87,39.83,17.62,0.44,-0.87114319,7.372897,1.553694,3.445004,28.16493,3.558523,19.187107,38.5948
2667828.932,4935844.186,-97.093083,41.538696,593.4951315,267.860569,136.23,44.89,28.39,8.46,-1.008335235,59.9915771,5.084168,0.638092,66.351782,1.616063,34.703654,50.01453
2694985.214,4979998.012,-96.644805,41.824012,292.3739269,61.00113,150.11,66.05,20.99,0.34,-1.439024666,12.9174513,10.907342,1.646512,42.8126,2.815057,28.159324,42.744499
2432319.237,4840572.793,-99.971208,41.339535,1709.557096,280.720694,200.9,88.67,29.69,0.89,-2.108415607,6.877748,1.812553,2.605297,88.430489,2.569235,17.60868,81.111119
2690125.761,5059370.086,-96.409994,42.47687,1688.482703,5334.64101,198.24,55.78,46.99,17.35,-0.213212696,87.2893598,4.8483,3.664367,74.534973,13.207205,33.603923,40.049857
2137110.594,4936542.684,-103.005304,42.796896,216.8514784,222.871505,101.97,40.39,20.02,6.59,-1.394947245,1.9000749,4.171627,1.050227,33.850159,3.244249,11.912172,32.668233
2470216.726,4784506.209,-99.728913,40.787055,1773.655127,2460.243717,340.37,121.66,70.36,30.73,-1.550774826,103.5537788,15.417354,3.099037,256.826538,3.743236,60.600326,151.702204
2648290.746,5059519.586,-96.865797,42.591199,1329.410736,24.742449,97.78,40.94,11.41,0.79,-0.899715395,12.3324616,2.816979,0.480147,17.818873,7.80852,14.630034,25.281473
2721929.193,4941878.73,-96.490577,41.444838,2662.887883,15350.65001,458.15,167.05,92.45,8.14,-2.000870813,65.2430216,21.496112,9.702875,251.224345,6.928846,59.682738,161.231282
2774428.425,4933162.004,-95.961526,41.234012,16970.41647,634056.186,7859.86,2026.06,1568.48,1970.8,-23.89088615,1579.544702,143.903266,157.062614,6142.522743,189.599362,1327.135635,1756.725218
2651719.138,4805517.811,-97.705752,40.521342,635.850561,19.175586,100.23,45.79,12.03,0.64,-1.242994376,3.2430435,5.566885,1.32873,21.837107,1.230955,10.692516,26.808834
2558655.669,4727387.564,-98.949265,40.108342,873.8589082,10.681665,100.9,54.03,9.98,1.02,-1.089405278,1.8620253,4.770021,1.314707,18.442728,1.918666,16.058338,50.029197
2743925.119,4802270.346,-96.738466,40.260846,2638.839678,5492.30114,348.82,143.4,40.52,4.49,-2.895819633,11.1735155,18.833968,12.019909,222.749005,10.103446,105.048359,154.174472
2583643.575,4832807.437,-98.347232,40.913089,3697.008217,22106.52378,695.85,211.56,162.05,33.58,-1.111109437,177.1186681,18.68434,49.849134,325.214188,12.478878,126.480889,247.299743
2614436.864,4835858.946,-98.005597,40.861785,1031.948231,214.319096,152.51,58.33,17.75,0.69,-1.856433343,4.2828564,3.845248,4.312488,88.334699,2.673637,38.300616,79.200296
2504789.974,4999178.61,-98.657878,42.472359,210.632881,123.747764,201.48,84.7,22.86,0.34,-2.846868994,9.2223694,2.509752,13.123843,92.199672,6.140676,28.08694,48.419139
2549949.753,4859662.094,-98.624897,41.215892,247.371676,23.208087,99.02,45.08,11.93,0.32,-1.222853506,2.7775428,1.522568,4.508272,27.944085,2.43204,16.002225,37.801788
2711693.07,4778647.17,-97.157365,40.152038,1842.876684,933.208712,156.13,65.63,20.01,2.83,-0.64437515,8.3157989,4.356762,1.718512,80.400508,3.723141,11.472233,84.030507
2775791.487,4831112.434,-96.304724,40.410502,835.828496,40.765036,84.37,38.25,11.75,9.64,-1.029065431,6.630113,3.639911,0.953191,18.781528,4.354774,12.895347,17.934149
2545896.379,4770793.787,-98.95168,40.495689,1350.593318,187.5025,101.49,38.7,12.5,0.21,-1.312340679,8.4547453,3.892743,1.448509,44.301747,1.602878,16.010632,56.237033
2288756.036,4777941.241,-101.743571,41.138451,716.5316976,4035.73456,148.17,75.73,26.14,3.11,-0.863396935,8.0020608,3.622226,1.766756,103.486319,2.052042,47.316263,37.10566
2585187.636,5029849.267,-97.664225,42.517466,1152.609248,24.750046,151.44,74.75,21.77,1.26,-1.484254762,3.2934982,3.950889,0.768649,17.717535,22.493126,21.614665,42.015893
2733613.388,4869650.97,-96.618164,40.831587,3749.761,281187.2192,3531.99,956.71,548.88,288.78,-24.0877165,590.8320415,107.375921,207.84243,3508.470849,64.082184,784.422628,1091.141267
2372882.858,4799305.796,-100.750674,41.13238,2067.841651,10730.77824,407.04,150.47,70.77,10.88,-3.615234335,20.8879633,30.419589,10.552084,208.203574,6.351091,64.308351,159.053952
2625262.255,4984342.231,-97.385281,42.043086,1532.048604,12302.24349,454.83,137.2,80.93,11.84,-2.870695557,58.9540627,60.764077,11.840611,181.756841,11.046703,80.351849,155.272749
2606629.425,4863807.706,-97.997589,41.109417,425.0289417,284.72243,147.42,60.66,27.08,1.13,-1.482118763,7.9964215,1.622989,4.549897,69.599868,2.465428,32.890572,58.890395
2817945.437,4840439.246,-95.829756,40.373896,1264.535592,140.528663,99.97,39.52,13.09,2.95,-0.711155034,3.097907,6.911111,0.804646,44.920909,3.919527,27.200369,32.571004
2634014.826,4758450.233,-98.046868,40.18136,0,109.43243,100.69,53.39,13.47,0.27,-1.052241717,4.0102753,0.58672,0.653839,14.620564,2.208849,9.261125,36.383293
2804138.39,4873745.221,-95.858108,40.677702,842.377516,3360.669158,254.59,95.45,31.48,1.64,-2.583696946,17.9708532,6.496206,4.95487,115.389037,5.296776,35.750591,104.051558
2508024.289,4755783.67,-99.406785,40.46148,693.2104149,372.326341,149.45,59.86,11.37,1.09,-1.772651258,4.0615092,11.332309,3.08411,77.772236,2.811585,29.699477,67.903032
2611272.96,5006593.464,-97.459929,42.260325,410.697332,26.662638,100.46,38.48,9.71,0.42,-1.186299002,2.4404328,7.729703,1.119483,15.604072,3.944629,14.789049,36.340629
2646355.302,4915794.792,-97.39385,41.431771,1444.592681,6073.3771,338.24,118.66,59.89,3.79,-3.464938385,67.5308357,21.70479,2.254751,190.088164,6.481756,88.954598,89.562064
2637213.934,4891186.94,-97.576146,41.255208,857.339617,23.703236,102.26,43.94,21.43,0.28,-0.935336843,5.2079429,2.590833,1.965187,29.162365,1.970015,16.252715,46.195298
2409715.866,4700047.674,-100.638122,40.223142,361.5928926,646.957809,149.91,59.44,24.96,1.39,-1.293395081,4.2110995,23.3783,11.98686,88.365321,2.492025,19.953649,86.271798
2824287.414,4809629.702,-95.870237,40.110123,436.563156,108.632262,149.19,75.69,22.44,0.44,-1.05724983,3.1923781,7.875685,0.956392,72.788346,9.506725,10.01055,61.824881
2710193.178,4839313.566,-96.970556,40.647258,889.8667844,240.102749,195.49,70.61,33.85,9.12,-1.081614608,33.6257735,4.128336,3.741079,82.745097,3.329791,41.184333,46.746348
2778575.053,4920955.833,-95.961072,41.124919,15010.9667,110400.0764,2141.9,481.58,231.18,171.44,-25.67263769,217.3565266,43.240103,55.586912,1953.139005,93.653154,422.116375,621.037163
2720113.104,4912600.423,-96.612937,41.213579,1579.953169,465.59359,248.76,92.48,22.01,2.29,-3.030970492,5.7309161,13.213975,6.285697,161.207625,5.844387,70.062156,86.907256
2107676.45,4819839.199,-103.6628,41.867349,2464.475701,8771.833696,559.25,207.56,100.31,9.35,-1.373212232,40.1217191,22.341604,8.658508,322.927817,69.395847,52.711278,221.923253
2689339.104,4863853.856,-97.109535,40.899697,672.9533996,1094.93175,193.54,66.91,22.21,2.14,-2.295155334,5.5073111,4.944519,15.436044,193.517505,4.432874,70.079341,195.693685
2193441.621,4909612.09,-102.438118,42.450352,776.9763651,3.731541,50.23,27.76,9.58,0.58,-0.495403482,1.2281836,0.952159,0.136979,7.334139,1.948318,6.854085,12.180927
2637351.877,4985350.702,-97.250151,42.019668,1343.3289,43.787767,99.01,35.2,9.17,3.39,-1.25151362,7.3054264,11.56425,1.595732,32.560917,2.379201,33.920949,37.60043
2667187.785,4773416.932,-97.64588,40.22137,1250.782633,18.22389,99.66,50.89,9.99,1.04,-1.207014823,1.5140854,7.453817,0.501993,17.221527,0.950256,19.850838,56.730147
2684371.58,5026018.409,-96.594244,42.223694,472.0701236,35.99092,101.61,23,50.99,0.41,1.802034304,2.9036928,2.13939,0.74634,8.015499,12.826742,5.207279,14.559301
2513203.086,4891971.397,-98.920774,41.571067,351.1418308,81.909985,102.92,50.4,17.65,0.93,-1.385818796,2.4030354,0.666043,0.997115,14.241921,1.555487,40.277564,34.104079
2746898.456,4960122.656,-96.158374,41.524742,1561.401183,781.608,253.73,90.33,25.46,5.14,-3.420452755,5.3426214,5.452409,6.721839,153.077186,5.386706,49.535951,79.107952
2650432.083,5016241.377,-96.998356,42.235442,225.9174854,359.72916,97.44,31.99,7.13,2.45,-1.217235269,6.4776351,7.363271,1.970337,49.160388,2.525364,18.444901,29.356059
2593113.58,4755009.073,-98.494303,40.252765,1516.992913,12.445953,98.92,44.98,12.99,0.58,-0.9376728,1.8155749,0.504004,1.693915,21.614476,4.214605,11.899643,21.915903
2646260.484,4855427.93,-97.599011,40.941327,755.3834488,541.112687,201.06,80.7,26.59,5.51,-2.240252315,7.7579936,8.300615,5.308867,135.024215,2.7812,20.262728,83.610747
917071.5027,4391340.823,-118.145353,39.570334,6090.321549,4719.572786,346.53,118.82,71.48,48.01,-1.773197505,45.3679323,19.266354,23.255163,164.943482,160.690436,61.827242,74.054178
1212204.411,4023308.932,-115.09622,36.092998,0,3244125.961,24263.08,7763.57,5949.28,5622.79,79.71772987,10952.7817,840.940111,834.214792,13823.53409,13498.72798,4759.689895,5292.564827
783378.6441,4309319.241,-119.732984,38.887065,27425.29618,11531.28683,792.58,459.63,125.74,11.49,-7.260414905,124.433279,21.574045,16.051189,340.56571,397.853225,130.975424,98.060946
1105186.634,4575150.497,-115.795563,41.101876,6429.283339,7194.95435,660.84,172.66,145.91,11.48,-3.378908514,132.5077845,16.165687,10.640328,212.47802,334.460671,59.433214,92.351699
943797.7485,4547848.635,-117.727223,40.961124,1173.398756,53.646882,95.36,28.8,20.88,0.77,-1.13375682,19.0559361,0.652148,0.275531,42.347088,71.93318,7.694591,10.58088
1202285.663,4165301.259,-115.075291,37.368174,1976.227289,6.247376,93.23,43.9,18.88,8.54,-0.229403717,5.4181754,0.258859,0.680564,12.39145,3.946537,2.807794,5.587841
806244.7212,4343309.128,-119.454553,39.185105,13834.0911,5042.761552,493.77,223.86,94.31,5.4,0.216665602,78.7513844,16.91874,9.253121,186.577162,291.760651,45.552343,75.030936
1057099.564,4240592.334,-116.645615,38.141085,15430.00617,1333.663055,392.94,219.01,85.39,11.16,0.605670543,69.8066029,10.538962,4.073025,95.689722,250.963991,46.66138,38.328619
779824.4378,4384049.744,-119.742941,39.560521,20772.90238,406938.1603,5258.35,1764.6,1008.58,236.94,-12.94635358,1478.396214,197.352329,179.926651,3865.844837,2839.086954,1176.985571,857.58006
1205544.747,4412021.688,-114.79138,39.567054,2321.73355,63.866587,81.84,32.26,14.86,9.81,-0.457651731,6.8160584,0.622953,0.349199,32.105413,36.382205,10.280726,11.180489
780360.2538,4341246.646,-119.754606,39.17528,25540.13301,42120.46544,632.74,268.68,134.14,25.73,-0.280993708,160.7480578,14.379316,28.078319,314.576025,323.366405,89.935853,106.049735
4629588.656,6294019.381,-71.363469,43.427433,0,6312.00659,754.89,335.07,101.91,11.17,-5.260419724,46.6455848,34.278922,20.009651,266.759719,12.336584,59.06144,109.766175
4606060.143,6358324.508,-71.111043,43.900479,1400.401907,751.79568,558.33,301.96,102.73,5.8,-5.511399759,28.7772063,37.900617,13.240957,138.953112,4.318044,37.761313,41.222484
4629698.48,6187828.796,-72.059679,42.829369,172.4422061,6834.41353,817.49,310.08,102.37,14.06,-7.232711127,52.3235768,17.99337,27.542121,263.112577,4.35133,67.182561,84.299966
4564888.653,6401288.832,-71.134125,44.342267,0,1221.264121,480.08,246.05,72.26,18.91,-0.809787642,35.4006603,15.686806,22.366482,84.824119,5.009633,24.227543,53.560747
4538675.658,6356999.387,-71.641982,44.224108,127.0534124,3699.26983,959.92,391.55,137.68,19.93,-8.971392728,101.9939078,27.87249,20.014282,305.568807,6.163201,45.422553,108.641849
4658937.237,6242063.75,-71.482523,42.995047,0,302577.9149,4272.91,1316.67,591.32,283.79,-23.5526147,875.1639194,176.635958,141.30973,2247.06643,163.922287,393.021758,600.936841
4650257.504,6273889.461,-71.339129,43.214836,72.13138708,26220.59868,1819.89,621.11,204.19,49.53,-13.24443558,187.2421988,50.644623,44.499816,764.47047,20.631251,121.757319,275.064847
4684293.823,6240457.351,-71.300235,42.864066,161.8479081,58210.45369,3180.72,1114.46,275.44,50.38,-36.92645848,301.9773095,122.896238,87.113663,1658.964306,99.483082,381.094269,454.803709
4672502.076,6293123.263,-71.042401,43.213933,141.3791968,30013.87824,1275.33,374.9,146.93,25.37,-8.734228104,126.4981507,42.155496,38.781296,598.849801,14.354274,119.966529,126.566117
4572619.906,6234129.539,-72.200141,43.364909,0,1602.68016,504.15,210.56,69.96,7.63,-3.355524764,29.8216782,11.480514,20.954889,202.030902,2.656333,22.163518,48.655876
1992227.915,4006035.569,-106.704504,35.081648,58818.44443,640672.961,7796.8,2556.09,1238.84,435.13,4.385196565,1443.793848,180.571434,252.064521,8291.478811,419.688765,735.308869,1831.957892
2272375.175,3881070.741,-104.034748,33.576309,4524.963763,14403.09896,554.84,181,105.26,17.96,2.110016515,130.9504799,7.202567,2.566839,361.720784,26.348383,33.171859,220.172917
1856771.381,3967635.359,-108.199321,34.935964,2032.044905,4029.601623,245.15,82.29,38.42,5.17,3.54220681,14.1862089,2.429909,0.446799,45.171964,24.170531,5.798471,49.154996
2329138.711,3992190.456,-103.23174,34.426648,2756.457098,18101.86878,569.98,151.03,124.71,58.12,2.508934951,119.9695858,19.27405,15.101588,391.730102,35.394374,41.724436,277.386582
2034796.154,3693020.985,-106.788105,32.311998,10123.52064,77028.8832,2029.4,622.55,439.63,63.25,37.09652295,701.9278733,30.746373,67.542524,1157.812218,72.670296,139.490863,457.75522
2263739.625,3783417.229,-104.307355,32.756506,7421.575829,13356.22021,587.8,172.03,125.62,23.15,-0.141996781,86.195284,10.83198,18.046353,812.958642,43.329216,76.604998,325.599327
1887324.987,3724555.692,-108.253322,32.777142,4616.848105,1763.097105,401.73,221.5,31.57,7.8,0.403257529,29.9119188,11.421242,3.527692,104.76504,5.976891,14.911626,38.668277
1856756.499,3621411.061,-108.714793,31.91343,1176.058508,487.652466,100.72,42.42,8.72,2.44,0.533637,15.7173058,11.748639,0.582213,17.36807,2.378063,1.98853,18.76881
2377185.683,3798699.852,-103.135616,32.703881,5163.900552,13294.5849,732.33,171.68,197.59,55.22,4.025435313,245.7173265,12.114699,4.508706,649.638246,84.436833,84.668027,320.991006
2112820.291,3890845.332,-105.652989,33.9092,2904.112964,484.646478,197.33,108.05,45.7,3.1,-1.409149012,33.9584417,2.375344,1.43612,99.334361,58.188326,27.732791,48.850849
2017364.229,4094019.345,-106.279217,35.804831,0,708.1994,195.66,69.58,13.54,2.47,-3.054709374,42.5489121,1.783737,4.685724,122.641628,9.260878,24.348191,43.838109
1942088.519,3672943.356,-107.766562,32.258746,4770.80056,3420.467101,201.16,90.55,27.79,6.28,2.453437036,67.7601521,2.205274,0.876039,49.678758,4.945122,4.104591,42.775472
1826105.451,4035595.654,-108.415994,35.569151,7659.400629,4785.583005,781.69,209.88,294.04,11.43,17.59718381,31.4694115,8.893319,9.012904,134.542606,93.906877,24.588744,95.381645
2104552.805,3760565.502,-105.965451,32.798875,9805.529939,20190.18374,723.54,284.39,93.82,59.95,0.280436506,115.2649511,7.703245,15.391627,269.128457,35.843836,42.317403,183.595026
2263771.201,4070640.016,-103.7417,35.205759,1015.715244,462.474122,156.69,74.49,18.75,4.97,-0.05931508,9.8205777,2.412418,8.882048,105.701519,4.436183,30.143233,52.272184
1915727.93,4172482.624,-107.220393,36.6354,4745.661952,1819.94575,404.89,158.23,71.16,3.66,1.298529162,26.3197554,10.276489,6.306242,93.769882,79.357152,10.68389,28.882927
2289262.048,3959931.436,-103.706297,34.22032,0,4289.510364,250.96,69.84,55.73,12.86,1.754229735,57.7084884,2.021802,3.512506,155.053362,7.35404,15.598498,128.259785
1992771.643,4023325.39,-106.668067,35.230465,3681.497077,38632.1171,1162.32,430.9,188.26,52.17,1.729050728,132.8164532,34.930394,38.872875,1153.713875,123.748967,91.849259,270.687398
1853761.829,4125799.798,-107.969505,36.31794,25504.65981,23625.53902,1611.34,455.99,410.7,28.4,11.22506064,93.4878645,30.796225,26.027628,764.654536,206.542446,75.053981,357.523097
2180648.492,4088926.81,-104.569764,35.501887,105.8250892,3198.503974,349.97,149.27,42.89,10.77,4.798335403,27.4040728,10.166771,9.110072,129.061233,12.753341,10.142302,36.251495
2048949.601,4079791.965,-105.97174,35.633823,17769.59087,76565.33663,2556.16,1276.55,475.64,52.41,-11.82258868,500.0722124,54.958957,97.954685,892.728514,154.39229,233.781959,285.266552
1945218.571,3769038.876,-107.588125,33.090664,3661.307355,2001.392438,201.53,150.02,21.5,1.38,1.404844739,17.8587392,2.420729,1.43932,116.187636,4.514303,12.20228,20.105488
